TRIG,UNIT,DATE_DEBUT_DELTA,DATE_FIN_DELTA,VALEUR,MATERIAU,TENEUR,AP_mean,indicateur_1,indicateur_2,CHIMIE1,pc0min,pmd,CHIMIE2,indicateur_3,CHIMIE3,sortie_1,chimie3_first_range,chimie3_sr,indicateur_4,TARGET,info,indicateur_5,indicateur_6,sortie_2,sortie_3,CHIMIE4,indicateur_7,indicateur_8,indicateur_9,indicateur_10,indicateur_11,indicateur_12,indicateur_13,indicateur_14,indicateur_15,indicateur_16,indicateur_17,indicateur_18,indicateur_19,indicateur_20,indicateur_21,indicateur_22,indicateur_23,indicateur_24,indicateur_25,indicateur_26,indicateur_27,indicateur_28,indicateur_29,indicateur_30,indicateur_31,indicateur_32,indicateur_33,indicateur_34,indicateur_35,indicateur_36,indicateur_37,indicateur_38,indicateur_39,indicateur_40,indicateur_41
LINK,2,27/09/2015 00:00,26/05/2018 00:00,10.0,B,0.5928394611099886,0.2490684523809524,79.42882641677822,,0.2950108459869848,0.0191922439414723,0.4598508230452675,1.264275081256772,0.4175774546111463,0.1829004329004329,0.0124649986451088,0.0001355380862022,0.0929339477726574,0.0333502001012006,1.026327550969768,0,0.0002289901534234,0.0092970002289901,0.0826935236202691,0.532291572577003,0.0,0.068241351278114,0.0,0.4098997380543763,0.5218589106675097,0.0594345587571131,0.8865504471140818,0.0540149941288049,0.0686860454586616,0.5024449877750611,0.4288689667662773,0.0720802095564989,0.0,0.0,0.0571312437900822,0.0527504290488664,0.2491644837864692,0.6409538433745823,0.0,0.0,0.4148758087137493,0.481789802289282,0.0489073881373569,0.0038908745419173,0.4568241351278114,0.0006442705936493,0.0618039576622181,0.4248964565117349,0.0,0.0838225995845,0.0,0.0012880077280463,0.4099084594507567,0.5181471088826533,0.0,0.0
ETC,1,20/05/2008 00:00,06/06/2009 00:00,28.31249976158142,C,0.4732735782112742,0.2803712534059946,8.788311545644293,0.0269109000452284,,0.0,0.3830715532286213,1.105519630484988,0.1139755766621438,0.1848958333333333,0.0053197509903791,0.0,0.5730438715513342,0.0492723730949925,0.0,1,0.0081313286284136,0.0417305922061982,0.0550655811849841,0.0722523744911804,0.0,0.0546318289786223,0.0,0.0866417826037778,0.8587263884175999,0.0248756218905472,0.9362279511533242,0.0388964269561284,0.0547573254893087,0.1348568842629257,0.8103857902477656,0.0554047942107643,0.0,0.0,0.0211442786069651,0.0637720488466757,0.1004070556309362,0.8146766169154229,0.0,0.0,0.3579828132066938,0.5863862505653551,0.0253279059249208,0.0033921302578019,0.1742424242424243,0.0,0.027621776504298,0.0311747851002865,0.0,0.0313206693803708,0.0,0.0,0.0104274091898705,0.9342271112638936,0.0,0.0031055900621118
ETC,1,02/10/2009 00:00,23/06/2012 00:00,27.5,D,0.4732735782112742,0.3338929347826087,11.027790030877812,0.1021575604702491,,0.0,0.2501821608040201,1.527662473794549,0.6535291203098961,0.1515463917525773,0.0063596590140273,0.1079945799457995,0.2971544715447155,0.0097743344894374,0.0,1,0.0007746992344148,0.03021327014218,0.0355839827034818,0.5321832349894149,0.2995031616982837,0.0327462726904193,0.0,0.5772262510697717,0.3900274762398089,0.1025179045988919,0.8821674699337868,0.0153146254673212,0.0360673497946102,0.576355346905611,0.3875773032997788,0.0437367686140264,0.0,9.008603216071348e-05,0.064141254898428,0.0598621683707941,0.451015720012612,0.4248907706860051,0.0,0.0,0.0818882032340885,0.8031169767127607,0.0086482590874284,0.0041890004954731,0.7310481509841898,0.0,0.012882302598982,0.0633304806089815,0.0,0.0203153153153153,0.0,0.0,0.1590468897797397,0.8256835277690194,0.0,0.0032679738562091
ETC,1,03/11/2012 00:00,04/04/2015 00:00,32.13750028610229,A,0.4732735782112742,0.3275862068965517,48.23470909995027,0.0731881835837677,0.3398773006134969,0.005401489740319,0.5228476716902096,1.024504283965728,0.2930082796688133,0.0012269938650306,0.0264061939188842,0.0079527963057978,0.0004617752693689,0.096047227926078,0.0,2,0.0002581844469689,0.0172467210575235,0.1284370847388327,0.242819176121844,0.8422267829656234,0.1252819356161575,0.0,0.2576378921468115,0.6170801722370309,0.0675107648144351,0.8618515480828378,0.0705864260816075,0.1239255014326647,0.3010130986492018,0.5750613999181334,0.127312685270367,0.0,0.0004599816007359,0.1119288561790862,0.0488091587447613,0.202034140856588,0.6367167535520801,5.110906674844117e-05,0.0,0.6169375447204334,0.2436880302565675,0.0618930798323622,0.0042420525401206,0.4613851265014056,0.0,0.1023100616016427,0.036652977412731,0.0,0.1058631089301232,0.0,0.0,0.1023613963039014,0.7757186858316222,0.0,0.0037783375314861
ETC,1,18/06/2015 00:00,23/09/2017 00:00,31.875,A,0.4732735782112742,0.315842803030303,9.44485255535733,0.000670915800067,0.0026631158455392,0.0,0.8229695048309179,0.6810146862483312,0.0521521799500138,0.0093333333333333,0.0067849396585284,0.0108017817371937,0.0032293986636971,0.0179482864995232,0.3279462692832407,2,5.638567803777841e-05,0.0295460952917958,0.0299883378686066,0.0379296940078858,0.8668708240534521,0.0301549397456544,0.0,0.0419836730160493,0.9278613872382964,0.0,0.9752318542788916,0.0247681457211084,0.0278241513633834,0.089259877573734,0.8829159710628826,0.0303249097472924,0.0,0.0006664075081912,0.0196590214916421,0.0118842672294107,0.0387627033931249,0.928972066418615,0.0,0.0,0.9552722799955272,0.020910209102091,0.0153751537515375,0.006820977300682,0.4627644804798134,0.0,0.0192340043739135,0.0082431447316772,0.0,0.0271035823382393,0.0,0.0,0.0107689718997139,0.9651130181165516,0.0,0.001360544217687
ETC,1,26/11/2017 00:00,20/04/2019 00:00,32.5,B,0.4732735782112742,0.4655871212121212,24.478605698619408,0.0003269754768392,0.2670454545454545,0.0,0.3576000217882724,2.380227272727272,0.156781958148108,0.0227272727272727,0.0139558232931726,0.0133521493703864,0.0,0.0738510937186433,4.038969940272202,2,0.0,0.0387174173846657,0.0868954445113385,0.1046558298213927,0.8346721667390359,0.0889081643716794,0.0,0.1123278759622682,0.7987639596660523,0.0,0.922259568470129,0.0777404315298709,0.0856086152507342,0.1518546720330687,0.762536712716197,0.0891250135530738,0.0,0.0007589721348801,0.0614767429252954,0.0294914886696302,0.1194838989482815,0.7887888973219126,0.0,0.0,0.9059400544959127,0.0243051771117166,0.063433242506812,0.0052316076294277,0.3533557410820774,0.0,0.0696367650010034,0.0200682319887617,0.0,0.0798715633152719,0.0,0.0,0.0114388922335942,0.9078868151715834,0.0,0.08
ETC,2,13/10/2008 00:00,29/01/2010 00:00,12.26250004768372,C,0.5928836087612471,0.2370020547945206,63.918889133788845,0.0,0.0600461893764434,0.0066693091400217,0.000917525470507,0.7130221130221128,0.9127433227704844,0.072599531615925,0.0064735945485519,0.0013659647125782,0.0521343198634035,0.02184493491794,0.9505179108621122,0,0.0273954296405185,0.0056127221702525,0.0657611771363893,0.922014714204867,0.0,0.0692517625653855,0.0,0.9186945644757788,0.0120536729588355,0.0,0.9446460980036298,0.0518375680580762,0.0606926505886387,0.9106183563835868,0.0286889930277746,0.0755998189225894,0.0,0.0061120543293718,0.0399547255234861,0.0345217883418223,0.8542161856253537,0.065195246179966,0.0,0.0056593095642331,0.0,0.4779852857951329,0.4803621958121109,0.0356536502546689,0.5496470052379868,0.0001131861912846,0.055461233729485,0.0388228636106395,0.0,0.0598958333333333,0.0,0.0002263723825693,0.1100169779286927,0.8311262026032824,0.0,0.0164383561643835
ETC,2,09/02/2013 00:00,12/09/2015 00:00,13.77499946951866,D,0.5928836087612471,0.3758237913486006,67.84675814926287,0.0001588478237848,0.0379266750948166,0.0100915678233902,0.4553265135147052,0.7805456852791878,0.3508976327913997,0.0050441361916771,0.008524833209785,0.0168458971234836,5.297451925623775e-05,0.0363780778395552,0.0,1,0.0017772511848341,0.0868160275743214,0.0650217092025839,0.1951180768823467,0.8374741749218626,0.0662395425182675,0.0,0.2655406120936143,0.6682198453881182,0.0,0.9450916022450492,0.0549083977549507,0.0654661016949152,0.2957627118644068,0.638771186440678,0.0663030238839167,0.0,0.0004235941967595,0.0380705284337604,0.031557767658583,0.3455469660065657,0.5844011437043313,0.0,0.0,0.0,0.761516467224399,0.2088319390024357,0.0294927459493805,0.7685219509611819,0.0,0.0548054011119936,0.0164680963727826,0.0,0.0631155353171661,0.0,0.0,0.0343129467831612,0.9034683611331744,0.0,0.0090673575129533
ETC,2,15/11/2015 00:00,02/07/2018 00:00,13.125,D,0.5928836087612471,0.329777618364419,15.86582048957389,0.0316943127962085,0.0257142857142857,0.0033074352185424,0.6012724799976851,0.9160285714285714,0.2687859849416859,0.0042857142857142,0.0043250950570342,0.0103422802265451,0.0,0.0115499786111507,0.2663188891743698,1,0.0011917767404906,0.0323269440858079,0.0242395437262357,0.1369296577946768,0.8757941393745383,0.0248098859315589,0.0,0.2255228136882129,0.7496673003802281,0.0528025195610452,0.9287436641897544,0.0184538162492003,0.0244976076555024,0.2023444976076555,0.7731578947368422,0.0258353427488804,0.0001968407066581,0.0005905221199744,0.0272132276954874,0.0406476059249052,0.1339008907041976,0.7975985433787707,4.921017666453422e-05,0.0,0.0240916271721958,0.8940560821484992,0.0385071090047393,0.0107128751974723,0.8951331135278776,0.0,0.0182518180521887,0.0173487333048148,0.0,0.0245247148288973,0.0,0.0,0.0387851133609011,0.9393031988212368,0.0,0.0
DOT,1,18/08/2006 00:00,13/10/2007 00:00,10.0,D,0.3513068218383179,0.1903509852216749,37.88634097706879,0.057485398094067,0.1449631449631449,0.0004156769596199,0.0,6.567709359605911,0.4513782149810432,0.0,0.2537543715284921,0.3770661157024793,0.0668044077134986,0.0454065469904963,0.0,0,0.6742539200809307,0.0495700556398583,0.0517188301693176,0.4116983068240123,0.0058539944903581,0.0638632001395917,0.0029663235037515,0.6946431687314605,0.2385273076251963,0.0638121832661081,0.8918192160512979,0.0434377908780639,0.0475308641975308,0.3531893004115226,0.5992798353909465,0.0522594528127882,0.0,0.0012296341838303,0.029818628957885,0.0809509171021621,0.236807049902654,0.6511937698534686,0.0,0.0,0.0220309457936264,0.8556204529152577,0.051132288144277,0.0125012808689414,0.7777994157740993,0.0,0.0609236816246315,0.1208647232230593,0.000504795557799,0.0954063604240282,0.0,0.0002639915522703,0.1158922914466737,0.7888067581837381,0.0287750791974656,0.0
DOT,1,23/01/2008 00:00,14/08/2010 00:00,10.0,D,0.3513068218383179,0.1787099753694582,40.82242246228904,0.0460165187503206,0.2326732673267327,0.0017242917689047,0.1485091828388727,6.446412776412775,0.5511209152003284,0.0,0.5188529215615862,0.5496845021289694,0.0009747088698507,0.0255207765296106,0.2240255573707768,0,0.7138139222870117,0.0199184684452242,0.0431436926076027,0.3978351202995947,0.0342174113784435,0.0447853075462986,0.0,0.460729492638383,0.4944851998153183,0.0491458472272097,0.9195608680038988,0.0312932847688914,0.0390909557276971,0.3754168162930283,0.5854922279792746,0.0467347252860001,0.0,0.0,0.0412968758015697,0.0460165187503206,0.3224234340532499,0.5902631713948597,0.0,0.0,0.0110296003693633,0.9112501923767506,0.0226748063407377,0.0090288821628276,0.7618119324885857,0.0,0.0327684252012837,0.1509487078430269,0.0001762011041935,0.0384118407142018,0.0,0.0,0.1245501145163049,0.838150289017341,0.0003271894426873,0.0
DOT,1,08/11/2010 00:00,07/04/2012 00:00,10.45000013709068,B,0.3513068218383179,0.1616135144198524,16.409583196586805,0.0,0.1810865191146881,5.51831812431021e-05,0.2127352014859081,6.764558232931727,0.5546901172529313,0.0,0.1293969849246231,0.4940768319512608,0.008461668641056,0.0414727041895895,2.19478164006344,0,0.8249287987937678,0.0060311609984922,0.0623013881920053,0.4919719016557953,0.0099001523100355,0.0626358922896805,0.0,0.5023415286837264,0.4350225790265931,0.0670680715838769,0.8884428834253221,0.0444890449908011,0.0612978758989797,0.4126944305067737,0.5260076935942465,0.0633165829145728,0.0,0.0,0.0337849138651948,0.0956681719351062,0.3427830740926576,0.5277638401070414,0.0,0.0,0.0036759879217539,0.9376394906131024,0.05487724826047,0.0034134173559144,0.7119919719016558,0.0,0.034794358584579,0.0808208766151507,0.0001043841336116,0.0491649269311064,0.0,0.0,0.0548455353364367,0.7541261108760051,0.1435463393990689,0.0
DOT,1,12/10/2013 00:00,09/04/2016 00:00,10.0,B,0.3513068218383179,0.1799006211180124,34.48945885553289,0.0173998347790169,0.2002503128911139,0.0016025641025641,0.6698282967032967,5.742431761786599,0.1500103135313531,0.0,0.2117142709570787,0.5309739085507621,0.0028933092224231,0.0412504528751099,1.518021956669581,1,0.5632695292291774,0.0059493016037247,0.0531525493633036,0.1018714234159922,0.0078016016533195,0.0539913366336633,0.0,0.1340759075907591,0.8119327557755776,0.0236695544554455,0.930641501650165,0.0456889438943894,0.053513429911842,0.1019229777800691,0.8445635923080889,0.053888201320132,5.156765676567657e-05,0.0,0.0188173428880754,0.0544929628293035,0.0589781925039954,0.8677115017786255,0.0,0.0,0.0098616274266831,0.8853779429987608,0.075691862866584,0.0074865757951259,0.8583286075166263,0.0,0.0434670116429495,0.0224579560155239,0.0,0.0475846780429963,0.0,0.0,0.0154236323171678,0.9370115418456602,0.0,0.0
DOT,2,14/11/2006 00:00,12/09/2009 00:00,17.862499833107,B,0.4051734625583722,0.1795798150381986,37.13113152237639,,0.2885821831869511,0.0021096365616554,0.1202311322657416,1.441018404907975,0.4056007226738934,0.0083333333333333,0.292331015735271,0.4701514526489481,0.011845129353527,0.028289117487818,0.1282490555467062,0,0.8166756708085721,0.0150669307881625,0.0746113476581839,0.1979403901376374,0.0133773351405504,0.0397085812802402,0.0007229853734497,0.354374061509371,0.6051943718369389,0.0079073005768848,0.9270936940521186,0.0498309130694251,0.0432468396540252,0.2395209580838324,0.7172322022621423,0.0405374887082204,5.645889792231256e-05,0.018911827318184,0.0369820288133075,0.0240605970592603,0.1764938858359325,0.7435516609733155,0.0,0.0136694566886236,0.0100539844485166,0.9078797484027537,0.0343717497895101,0.0258035758506265,0.9004139274409545,0.0043016919988528,0.0408660739891023,0.0382850587897906,0.0,0.0548674110258199,5.942123715015747e-05,0.005143475906876,0.1422577152138603,0.8063075257173795,0.0,0.0037974683544303
DOT,2,26/11/2009 00:00,04/08/2012 00:00,18.125,B,0.4051734625583722,0.1747413289521723,90.27655451823146,,0.2081497797356829,0.0049553754543782,0.1672402087664956,1.771425438596491,0.5833980893175481,0.0,0.4989007969222314,0.5290298985096461,0.0010971930145378,0.0452018925995681,0.2697286564677654,0,0.671293751145318,0.0131940626717976,0.0876632271025477,0.4889507807506164,0.029395629514492,0.0891242808875901,0.0,0.5594009679481325,0.3514747511642772,0.0906309926034152,0.8431650077618482,0.0662039996347365,0.082078589790672,0.5168931325743665,0.4010282776349615,0.0894089683228961,0.0,0.0,0.0794904574924664,0.0804492740389005,0.2995160259337047,0.5405442425349283,0.0,0.0,0.0175783033512921,0.685188567254132,0.1871975162085655,0.0268012053693726,0.8260889416491645,0.0,0.0629164943241877,0.1029459074405993,0.0,0.0724203145901563,0.0,0.0,0.2922504478846065,0.6319536956222149,0.0,0.0033185840707964
DOT,3,17/10/2007 00:00,31/01/2009 00:00,14.78750005364418,A,0.3744775064574331,0.1542494356659143,115.23574947220268,,0.4604966139954853,0.0071600906228852,0.0,1.554539325842696,0.5698863636363637,0.0,0.6964285714285714,0.4268510678332863,0.0115721140276601,0.0984935064935065,1.286505934514268,0,0.8192202397809875,0.0087793826111583,0.1787503544758484,0.3840627658568863,0.0128892652178003,0.1751975912683477,0.0,0.493413624388408,0.3313887843432443,0.1248703197208337,0.7504479864189381,0.1246816938602282,0.1546752387255365,0.373830008509029,0.4714947527654345,0.1836174242424242,0.0,0.0,0.1217046206179722,0.1322876311064916,0.2162902768591137,0.5297174714164226,0.0,0.0,0.0192874109263658,0.7213301662707838,0.1090736342042755,0.0427553444180522,0.7304273827534039,0.0,0.1331322272498743,0.0945198592257415,0.0001210360687484,0.1514161220043573,0.0,0.0,0.1455584415584416,0.7042077922077922,0.0001038961038961,0.0
